Date,Open*,Single_day_Increase(%),Sixty_Days_Increase(%)
2018-12-20,3742.2,0.9545,-49.6501
2018-12-21,4133.7,10.4618,-39.1261
2018-12-22,3898.08,-5.7,-44.615
2018-12-23,4020.99,3.1531,-41.5628
2018-12-24,4000.33,-0.5138,-42.1655
2018-12-25,4081.03,2.0173,-39.8982
2018-12-26,3819.67,-6.4043,-46.4942
2018-12-27,3854.69,0.9168,-45.6055
2018-12-28,3653.13,-5.229,-50.984
2018-12-29,3932.49,7.6471,-40.9447
2018-12-30,3822.38,-2.8,-43.7439
2018-12-31,3866.84,1.1631,-42.2833
2019-1-1,3746.71,-3.1067,-46.352
2019-1-2,3849.22,2.736,-43.7464
2019-1-3,3931.05,2.1259,-41.2797
2019-1-4,3832.04,-2.5187,-43.7693
2019-1-5,3851.97,0.5201,-44.3454
2019-1-6,3836.52,-0.4011,-45.2924
2019-1-7,4078.59,6.3096,-39.8141
2019-1-8,4028.47,-1.2289,-39.8215
2019-1-9,4031.55,0.0765,-38.8685
2019-1-10,4034.41,0.0709,-39.2282
2019-1-11,3674.02,-8.9329,-48.1319
2019-1-12,3686.97,0.3525,-47.1778
2019-1-13,3658.87,-0.7621,-47.5955
2019-1-14,3557.31,-2.7757,-40.6866
2019-1-15,3704.22,4.1298,-34.9733
2019-1-16,3631.51,-1.9629,-35.754
2019-1-17,3651.87,0.5606,-34.8557
2019-1-18,3677.99,0.7152,-35.2384
2019-1-19,3652.38,-0.6963,-22.4695
2019-1-20,3725.45,2.0006,-12.2782
2019-1-21,3600.37,-3.3574,-18.9058
2019-1-22,3575.08,-0.7024,-14.1682
2019-1-23,3605.56,0.8526,-13.0173
2019-1-24,3584.5,-0.5841,-2.8621
2019-1-25,3607.39,0.6386,-5.6839
2019-1-26,3599.72,-0.2126,0.3081
2019-1-27,3604.69,0.1381,-1.0546
2019-1-28,3584.28,-0.5662,-13.3025
2019-1-29,3468.87,-3.2199,-16.993
2019-1-30,3443.9,-0.7198,-11.543
2019-1-31,3485.41,1.2053,-14.7177
2019-2-1,3460.55,-0.7133,-14.1596
2019-2-2,3484.63,0.6958,-7.1699
2019-2-3,3516.14,0.9043,-8.1337
2019-2-4,3467.21,-1.3916,-4.3516
2019-2-5,3454.95,-0.3536,1.7273
2019-2-6,3469.09,0.4093,4.7182
2019-2-7,3414.93,-1.5612,1.6573
2019-2-8,3401.38,-0.3968,-2.7364
2019-2-9,3671.59,7.9441,8.3776
2019-2-10,3673.2,0.0439,10.597
2019-2-11,3695.61,0.6101,9.2658
2019-2-12,3642.75,-1.4303,12.8853
2019-2-13,3653.6,0.2979,15.2289
2019-2-14,3631.17,-0.6139,14.8533
2019-2-15,3617.37,-0.38,13.9526
2019-2-16,3615.27,-0.0581,4.9296
2019-2-17,3633.36,0.5004,0.8582
2019-2-18,3671.37,1.0461,0.9498
2019-2-19,3911.66,6.545,-2.967
2019-2-20,3946.68,0.8953,3.6283
2019-2-21,4000.26,1.3576,1.8328
2019-2-22,3952.41,-1.1962,1.1504
2019-2-23,3998.92,1.1768,0.3099
2019-2-24,4145.46,3.6645,10.3787
2019-2-25,3807,-8.1646,1.2973
2019-2-26,3878.7,1.8834,8.4097
2019-2-27,3857.48,-0.5471,0.2155
2019-2-28,3848.26,-0.239,2.7765
2019-3-1,3853.76,0.1429,1.7563
2019-3-2,3855.32,0.0405,4.9035
2019-3-3,3862.27,0.1803,2.3478
2019-3-4,3845.09,-0.4448,-0.2229
2019-3-5,3759.83,-2.2174,0.0784
2019-3-6,3897.08,3.6504,3.2087
2019-3-7,3903.38,0.1617,3.7715
2019-3-8,3913.23,0.2523,-2.2858
2019-3-9,3894.55,-0.4774,-1.5343
2019-3-10,3966.17,1.839,0.2282
2019-3-11,3953.74,-0.3134,-0.1561
2019-3-12,3903.76,-1.2641,7.5127
2019-3-13,3913.05,0.238,7.3982
2019-3-14,3905.58,-0.1909,7.9694
2019-3-15,3926.66,0.5397,11.2848
2019-3-16,3963.9,0.9484,8.1034
2019-3-17,4047.72,2.1146,12.1809
2019-3-18,4029.97,-0.4385,11.1818
2019-3-19,4032.69,0.0675,10.5341
2019-3-20,4070.79,0.9448,12.1752
2019-3-21,4083.95,0.3233,10.4979
2019-3-22,4028.51,-1.3575,12.4978
2019-3-23,4022.71,-0.144,13.0562
2019-3-24,4035.16,0.3095,12.5131
2019-3-25,4024.11,-0.2738,12.8234
2019-3-26,3969.23,-1.3638,10.821
2019-3-27,3984.24,0.3782,11.4118
2019-3-28,4087.58,2.5937,13.8674
2019-3-29,4068.3,-0.4717,13.9619
2019-3-30,4092.14,0.586,17.7678
2019-3-31,4105.46,0.3255,18.8131
2019-4-1,4105.36,-0.0024,17.6054
2019-4-2,4156.92,1.2559,19.5746
2019-4-3,4879.96,17.3936,36.2724
2019-4-4,4971.31,1.8719,37.24
2019-4-5,4922.81,-0.9756,37.656
2019-4-6,5036.79,2.3153,40.3249
2019-4-7,5062.79,0.5162,40.4318
2019-4-8,5199.84,2.707,44.7
2019-4-9,5289.92,1.7324,46.8292
2019-4-10,5204.11,-1.6221,37.263
2019-4-11,5325.08,2.3245,39.5436
2019-4-12,5061.2,-4.9554,33.9781
2019-4-13,5088.85,0.5463,35.9547
2019-4-14,5095.76,0.1358,35.7926
2019-4-15,5167.32,1.4043,37.8108
2019-4-16,5066.58,-1.9496,36.2412
2019-4-17,5236.14,3.3466,39.6459
2019-4-18,5251.48,0.293,39.4385
2019-4-19,5298.15,0.8887,39.2811
2019-4-20,5304.16,0.1134,32.8495
2019-4-21,5335.88,0.598,32.5522
2019-4-22,5312.49,-0.4384,30.7562
2019-4-23,5399.37,1.6354,33.5878
2019-4-24,5571.51,3.1881,35.5991
2019-4-25,5466.52,-1.8844,30.0502
2019-4-26,5210.3,-4.6871,33.5277
2019-4-27,5279.47,1.3276,32.9719
2019-4-28,5271.75,-0.1462,33.3728
2019-4-29,5284.86,0.2487,33.8605
2019-4-30,5247.73,-0.7026,33.015
2019-5-1,5350.91,1.9662,34.9407
2019-5-2,5402.42,0.9626,35.723
2019-5-3,5505.55,1.909,38.0768
2019-5-4,5769.2,4.7888,45.083
2019-5-5,5831.07,1.0724,42.505
2019-5-6,5791.69,-0.6753,41.668
2019-5-7,5745.6,-0.7958,40.6199
2019-5-8,5849.48,1.808,42.9053
2019-5-9,5982.32,2.271,43.3373
2019-5-10,6175.82,3.2345,46.8852
2019-5-11,6379.67,3.3008,51.4501
2019-5-12,7203.51,12.9135,64.1256
2019-5-13,6971.18,-3.2252,61.0913
2019-5-14,7807.88,12.0023,72.5539
2019-5-15,7989.37,2.3244,73.9299
2019-5-16,8194.5,2.5675,74.3828
2019-5-17,7886.93,-3.7534,71.0679
2019-5-18,7341.66,-6.9136,64.0868
2019-5-19,7267.96,-1.0039,62.1381
2019-5-20,8196.92,12.7816,74.5964
2019-5-21,7977.97,-2.6711,73.2828
2019-5-22,7956.29,-0.2717,73.1551
2019-5-23,7677.27,-3.5069,69.3387
2019-5-24,7881.7,2.6628,72.2753
2019-5-25,7991.89,1.398,75.0371
2019-5-26,8055.21,0.7923,75.4512
2019-5-27,8674.07,7.6827,80.5402
2019-5-28,8802.76,1.4836,82.4955
2019-5-29,8718.59,-0.9562,80.9533
2019-5-30,8661.76,-0.6518,79.976
2019-5-31,8320.29,-3.9423,76.0361
2019-6-1,8573.84,3.0474,77.8276
2019-6-2,8565.47,-0.0976,60.3364
2019-6-3,8741.75,2.058,60.5225
2019-6-4,8210.99,-6.0716,55.4265
2019-6-5,7704.34,-6.1704,46.9408
2019-6-6,7819.63,1.4964,47.921
2019-6-7,7826.9,0.093,45.307
2019-6-8,8036.77,2.6814,46.256
2019-6-9,7949.67,-1.0838,46.7943
2019-6-10,7692.28,-3.2377,41.2321
2019-6-11,8004.24,4.0555,50.243
2019-6-12,7925.43,-0.9846,48.7121
2019-6-13,8145.55,2.7774,51.3537
2019-6-14,8230.9,1.0478,50.9972
2019-6-15,8689.75,5.5747,58.5215
2019-6-16,8841.44,1.7456,56.9205
2019-6-17,8988.92,1.6681,58.2956
2019-6-18,9335.47,3.8553,61.2622
2019-6-19,9078.73,-2.7502,58.3986
2019-6-20,9273.06,2.1405,59.9411
2019-6-21,9525.07,2.7177,63.0972
2019-6-22,10175.92,6.833,68.2948
2019-6-23,10696.69,5.1177,70.2244
2019-6-24,10853.74,1.4682,73.577
2019-6-25,11007.2,1.4139,79.678
2019-6-26,11778.58,7.008,85.3584
2019-6-27,13017.12,10.5152,96.0198
2019-6-28,11162.17,-14.2501,81.521
2019-6-29,12400.76,11.0963,93.3199
2019-6-30,11931.99,-3.7802,87.5735
2019-7-1,10796.93,-9.5127,77.0982
2019-7-2,10588.68,-1.9288,73.2604
2019-7-3,10818.16,2.1672,70.6388
2019-7-4,11972.72,10.6724,80.2388
2019-7-5,11203.1,-6.4281,74.486
2019-7-6,10982.54,-1.9687,73.3131
2019-7-7,11217.62,2.1405,73.6456
2019-7-8,11446.6,2.0413,73.4159
2019-7-9,12284.33,7.3186,77.5
2019-7-10,12571.54,2.338,76.5372
2019-7-11,12139.71,-3.435,60.1887
2019-7-12,11354.3,-6.4698,56.9441
2019-7-13,11813.13,4.041,48.9828
2019-7-14,11381.02,-3.6579,43.0005
2019-7-15,10257.84,-9.8689,30.5641
2019-7-16,10896.65,6.2275,40.545
2019-7-17,9471.21,-13.0815,34.3771
2019-7-18,9698.5,2.3998,37.7808
2019-7-19,10653.96,9.8516,34.8508
2019-7-20,10525.82,-1.2027,36.3192
2019-7-21,10777.53,2.3914,38.9823
2019-7-22,10596.95,-1.6755,40.8137
2019-7-23,10346.75,-2.3611,35.7898
2019-7-24,9887.73,-4.4364,29.9554
2019-7-25,9809.1,-0.7952,28.3679
2019-7-26,9913.13,1.0605,21.7457
2019-7-27,9871.16,-0.4234,19.8387
2019-7-28,9491.63,-3.8448,16.9501
2019-7-29,9548.18,0.5958,18.1977
2019-7-30,9522.33,-0.2707,21.8693
2019-7-31,9604.05,0.8582,19.6801
2019-8-1,10077.44,4.9291,24.7068
2019-8-2,10402.04,3.2211,25.8699
2019-8-3,10519.28,1.1271,33.0686
2019-8-4,10821.63,2.8742,42.1132
2019-8-5,10960.74,1.2855,41.9023
2019-8-6,11811.55,7.7623,49.5716
2019-8-7,11476.19,-2.8393,44.0509
2019-8-8,11954.04,4.1638,49.2985
2019-8-9,11953.47,-0.0048,52.5314
2019-8-10,11861.56,-0.7689,47.707
2019-8-11,11349.74,-4.3149,44.3767
2019-8-12,11528.19,1.5723,43.1716
2019-8-13,11385.05,-1.2417,40.8821
2019-8-14,10889.49,-4.3527,30.9547
2019-8-15,10038.42,-7.8155,21.3936
2019-8-16,10319.42,2.7992,22.5247
2019-8-17,10358.72,0.3808,19.0502
2019-8-18,10233.01,-1.2136,20.5868
2019-8-19,10350.28,1.146,19.5923
2019-8-20,10916.35,5.4691,22.3437
2019-8-21,10764.57,-1.3904,14.1203
2019-8-22,10142.52,-5.7787,3.2239
2019-8-23,10136.31,-0.0612,1.6945
2019-8-24,10407.64,2.6768,2.9574
2019-8-25,10160.74,-2.3723,-6.4229
2019-8-26,10126.3,-0.339,-17.2771
2019-8-27,10372.83,2.4346,-0.5924
2019-8-28,10203.43,-1.6331,-13.3218
2019-8-29,9756.79,-4.3774,-13.919
2019-8-30,9514.84,-2.4798,-6.8861
2019-8-31,9597.54,0.8692,-4.0881
2019-9-1,9630.59,0.3444,-5.9109
2019-9-2,9757.47,1.3175,-15.2658
2019-9-3,10345.73,6.0288,-2.8089
2019-9-4,10621.18,2.6625,1.8223
2019-9-5,10588.18,-0.3107,-0.6289
2019-9-6,10578.2,-0.0943,-2.7645
2019-9-7,10353.93,-2.1201,-12.2032
2019-9-8,10518.11,1.5857,-12.9555
2019-9-9,10443.23,-0.7119,-10.2324
2019-9-10,10336.41,-1.0229,-4.7855
2019-9-11,10123.03,-2.0644,-10.8909
2019-9-12,10176.82,0.5314,-6.7016
2019-9-13,10415.36,2.344,5.5113
2019-9-14,10345.4,-0.6717,-1.3879
2019-9-15,10356.47,0.107,11.8006
2019-9-16,10347.22,-0.0893,9.3115
2019-9-17,10281.51,-0.635,-1.1751
2019-9-18,10247.8,-0.3279,-0.3003
2019-9-19,10200.5,-0.4616,-3.1533
2019-9-20,10266.32,0.6453,-0.8325
2019-9-21,10183.65,-0.8053,0.7233
2019-9-22,10024.12,-1.5665,3.5932
2019-9-23,10067.96,0.4373,4.8257
2019-9-24,9729.32,-3.3635,0.4017
2019-9-25,8603.43,-11.5721,-10.747
2019-9-26,8487.67,-1.3455,-8.2477
2019-9-27,8113.1,-4.4131,-13.2566
2019-9-28,8251.27,1.703,-11.2829
2019-9-29,8246.04,-0.0634,-12.2045
2019-9-30,8104.23,-1.7197,-18.8533
2019-10-1,8299.72,2.4122,-19.6622
2019-10-2,8344.21,0.536,-20.2533
2019-10-3,8390.77,0.558,-22.5695
2019-10-4,8259.49,-1.5646,-25.4196
2019-10-5,8210.15,-0.5974,-33.7793
2019-10-6,8149.88,-0.7341,-31.6741
2019-10-7,7989.12,-1.9725,-37.8104
2019-10-8,8246.85,3.226,-34.5796
2019-10-9,8229.84,-0.2063,-34.017
2019-10-10,8585.28,4.3189,-25.3832
2019-10-11,8585.26,-0.0002,-26.9557
2019-10-12,8315.66,-3.1403,-28.8543
2019-10-13,8336.9,0.2554,-24.2462
2019-10-14,8320.83,-0.1928,-16.6235
2019-10-15,8373.46,0.6325,-18.7902
2019-10-16,8204.67,-2.0158,-21.1868
2019-10-17,8047.81,-1.9118,-21.885
2019-10-18,8100.93,0.6601,-22.3709
2019-10-19,7973.8,-1.5693,-29.4093
2019-10-20,7997.81,0.3011,-27.7178
2019-10-21,8225.12,2.8422,-19.0969
2019-10-22,8243.4,0.2222,-18.8135
2019-10-23,8076.23,-2.0279,-23.5182
2019-10-24,7509.73,-7.0144,-28.1603
2019-10-25,7490.7,-0.2534,-28.0747
2019-10-26,8667.58,15.7112,-14.7981
2019-10-27,9241.71,6.6239,-6.5411
2019-10-28,9565.1,3.4992,1.3355
2019-10-29,9248.44,-3.3106,0.5047
2019-10-30,9422.46,1.8816,1.5171
2019-10-31,9202.46,-2.3348,-1.1621
2019-11-1,9193.99,-0.092,-2.5716
2019-11-2,9259.78,0.7156,-7.8848
2019-11-3,9324.79,0.7021,-9.8452
2019-11-4,9235.61,-0.9564,-10.4909
2019-11-5,9413,1.9207,-8.4759
2019-11-6,9340.86,-0.7664,-7.1222
2019-11-7,9352.39,0.1234,-8.5845
2019-11-8,9265.37,-0.9305,-8.8031
2019-11-9,8809.47,-4.9205,-12.7007
2019-11-10,8812.49,0.0343,-10.602
2019-11-11,9056.92,2.7737,-8.3597
2019-11-12,8759.75,-3.2811,-13.9848
2019-11-13,8812.03,0.5968,-12.7163
2019-11-14,8811.94,-0.001,-12.8243
2019-11-15,8705.71,-1.2055,-13.9405
2019-11-16,8491.17,-2.4644,-15.7699
2019-11-17,8549.47,0.6866,-14.7554
2019-11-18,8573.98,0.2867,-14.0071
2019-11-19,8305.13,-3.1356,-17.788
2019-11-20,8203.61,-1.2224,-18.2051
2019-11-21,8023.64,-2.1938,-18.8324
2019-11-22,7643.57,-4.7369,-24.0066
2019-11-23,7296.16,-4.5451,-25.1882
2019-11-24,7398.63,1.4044,-12.2117
2019-11-25,7039.98,-4.8475,-15.7137
2019-11-26,7145.16,1.494,-9.8066
2019-11-27,7220.88,1.0597,-10.4499
2019-11-28,7536.82,4.3754,-6.0111
2019-11-29,7466.73,-0.93,-5.2214
2019-11-30,7764.06,3.9821,-3.6515
2019-12-1,7571.62,-2.4786,-6.6661
2019-12-2,7424.04,-1.9491,-9.1732
2019-12-3,7323.98,-1.3478,-8.9564
2019-12-4,7320.13,-0.0526,-8.4116
2019-12-5,7253.24,-0.9138,-8.5913
2019-12-6,7450.56,2.7204,-3.8984
2019-12-7,7547.27,1.298,-5.8264
2019-12-8,7551.34,0.0539,-5.5662
2019-12-9,7561.8,0.1385,-9.7466
2019-12-10,7397.13,-2.1777,-11.9241
2019-12-11,7277.2,-1.6213,-10.4051
2019-12-12,7216.74,-0.8308,-11.4913
2019-12-13,7244.66,0.3869,-10.9116
2019-12-14,7268.9,0.3346,-11.2095
2019-12-15,7124.24,-1.9901,-11.1838
2019-12-16,7153.66,0.413,-8.859
2019-12-17,6931.32,-3.1081,-12.6272
2019-12-18,6647.7,-4.0919,-15.1498
2019-12-19,7277.59,9.4753,-5.9756
2019-12-20,7208.64,-0.9474,-9.7652
2019-12-21,7220.59,0.1658,-9.8216
2019-12-22,7191.19,-0.4072,-8.2009
2019-12-23,7508.9,4.418,3.2315
2019-12-24,7354.39,-2.0577,1.4272
2019-12-25,7325.76,-0.3893,-14.6733
2019-12-26,7274.8,-0.6956,-21.9928
2019-12-27,7238.14,-0.5039,-25.9959
2019-12-28,7289.03,0.7031,-21.9822
2019-12-29,7317.65,0.3926,-23.4712
2019-12-30,7420.27,1.4024,-19.734
2019-12-31,7294.44,-1.6958,-21.3378
2020-1-1,7194.89,-1.3647,-23.4181
2020-1-2,7202.55,0.1065,-24.0137
2020-1-3,6984.43,-3.0284,-26.0857
2020-1-4,7345.38,5.1679,-22.8385
2020-1-5,7410.45,0.8859,-21.1862
2020-1-6,7410.45,0,-21.3096
2020-1-7,7768.68,4.8341,-15.545
2020-1-8,8161.94,5.0621,-5.5624
2020-1-9,8082.3,-0.9757,-6.5724
2020-1-10,7878.31,-2.5239,-11.87
2020-1-11,8162.19,3.6033,-4.9856
2020-1-12,8033.26,-1.5796,-7.162
2020-1-13,8189.77,1.9483,-5.2127
2020-1-14,8140.93,-0.5964,-4.6036
2020-1-15,8825.34,8.407,6.2678
2020-1-16,8812.48,-0.1457,5.4355
2020-1-17,8725.21,-0.9903,4.1585
2020-1-18,8927.21,2.3151,9.6092
2020-1-19,8941.45,0.1595,10.9911
2020-1-20,8704.63,-2.6486,10.5363
2020-1-21,8658.99,-0.5243,14.7489
2020-1-22,8744.21,0.9842,20.2782
2020-1-23,8680.65,-0.7269,18.1469
2020-1-24,8405.57,-3.1689,19.8255
2020-1-25,8440.12,0.411,18.7425
2020-1-26,8364.41,-0.897,16.7858
2020-1-27,8597.31,2.7844,15.1948
2020-1-28,8912.52,3.6664,19.7912
2020-1-29,9357.47,4.9924,20.8015
2020-1-30,9316.02,-0.443,22.8371
2020-1-31,9508.31,2.0641,26.8503
2020-2-1,9346.36,-1.7032,26.4949
2020-2-2,9389.82,0.465,27.0125
2020-2-3,9344.68,-0.4807,27.4456
2020-2-4,9292.84,-0.5548,24.1704
2020-2-5,9183.42,-1.1775,21.6949
2020-2-6,9617.82,4.7303,26.3713
2020-2-7,9726,1.1248,27.3576
2020-2-8,9793.07,0.6896,30.2249
2020-2-9,9863.89,0.7232,32.5694
2020-2-10,10115.56,2.5514,35.9516
2020-2-11,9855.89,-2.567,32.9977
2020-2-12,10202.39,3.5157,36.1788
2020-2-13,10323.96,1.1916,39.3605
2020-2-14,10211.55,-1.0888,37.8587
2020-2-15,10313.86,1.0019,41.9687
2020-2-16,9889.18,-4.1176,41.943
2020-2-17,9936.56,0.4791,32.9468
2020-2-18,9691.23,-2.469,31.4252
2020-2-19,10143.8,4.6699,35.9293
2020-2-20,9629.33,-5.0718,31.2647
2020-2-21,9611.78,-0.1823,26.6644
2020-2-22,9687.71,0.79,29.5121
2020-2-23,9663.32,-0.2518,29.6496
2020-2-24,9921.58,2.6726,33.0178
2020-2-25,9651.31,-2.7241,30.7976
2020-2-26,9338.29,-3.2433,26.8512
2020-2-27,8825.09,-5.4957,20.9629
2020-2-28,8788.73,-0.412,19.1485
2020-2-29,8671.21,-1.3372,19.5071
2020-3-1,8599.76,-0.824,20.0478
2020-3-2,8563.26,-0.4244,19.5169
2020-3-3,8865.39,3.5282,26.0735
2020-3-4,8788.54,-0.8669,20.0387
2020-3-5,8760.29,-0.3214,18.8314
2020-3-6,9078.31,3.6302,22.4616
2020-3-7,9121.6,0.4769,18.1044
2020-3-8,8908.21,-2.3394,10.7029
2020-3-9,8111.15,-8.9475,2.7311
2020-3-10,7922.15,-2.3301,2.9249
2020-3-11,7910.09,-0.1522,-0.8306
2020-3-12,7913.62,0.0446,0.7936
2020-3-13,5017.83,-36.5925,-37.7472
2020-3-14,5573.08,11.0655,-26.0853
2020-3-15,5201.07,-6.6751,-41.1674
2020-3-16,5385.23,3.5408,-37.4809
2020-3-17,5002.58,-7.1055,-43.5961
2020-3-18,5227.11,4.4883,-41.4229
2020-3-19,5245.42,0.3503,-41.2321
2020-3-20,6191.65,18.0392,-20.5443
2020-3-21,6206.52,0.2402,-19.7798
2020-3-22,6185.56,-0.3377,-21.1017
2020-3-23,5831.37,-5.7261,-26.1009
2020-3-24,6436.64,10.3796,-12.5524
2020-3-25,6738.72,4.6931,-8.2703
2020-3-26,6675.17,-0.9431,-8.3164
2020-3-27,6719.39,0.6625,-10.4383
2020-3-28,6467.25,-3.7524,-17.8571
2020-3-29,6245.62,-3.427,-26.2765
2020-3-30,5925.54,-5.1249,-30.9584
2020-3-31,6430.61,8.5236,-24.4989
2020-4-1,6437.32,0.1043,-22.6914
2020-4-2,6606.78,2.6325,-20.5239
2020-4-3,6797.4,2.8852,-17.158
2020-4-4,6738.38,-0.8683,-17.4715
2020-4-5,6862.54,1.8426,-14.4514
2020-4-6,6788.05,-1.0855,-20.2672
2020-4-7,7273.64,7.1536,-14.2384
2020-4-8,7179.28,-1.2973,-16.2253
2020-4-9,7337.97,2.2104,-14.7381
2020-4-10,7303.82,-0.4654,-17.7549
2020-4-11,6867.44,-5.9747,-21.1626
2020-4-12,6858.07,-0.1364,-24.8147
2020-4-13,6965.62,1.5682,-24.4381
2020-4-14,6843.28,-1.7563,-25.1056
2020-4-15,6845.56,0.0333,-26.0742
2020-4-16,6640.45,-2.9962,-24.9528
2020-4-17,7116.55,7.1697,-18.2622
2020-4-18,7092.29,-0.3409,-16.1341
2020-4-19,7260.92,2.3777,-18.4263
2020-4-20,7186.87,-1.0198,-14.3743
2020-4-21,6879.78,-4.2729,-18.4649
2020-4-22,6879.44,-0.0049,-19.2598
2020-4-23,7121.31,3.5158,-15.4922
2020-4-24,7434.18,4.3934,-13.7714
2020-4-25,7550.48,1.5644,-9.4829
2020-4-26,7570.14,0.2604,-5.9792
2020-4-27,7679.42,1.4436,0.9601
2020-4-28,7796.97,1.5307,2.9028
2020-4-29,7806.71,0.1249,4.3649
2020-4-30,8797.67,12.6937,17.8826
2020-5-1,8672.78,-1.4196,16.8874
2020-5-2,8869.06,2.2632,15.6224
2020-5-3,9000.58,1.4829,17.9722
2020-5-4,8764.55,-2.6224,15.6712
